name,genre,length,tempo,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc1_var,mfcc2_var,mfcc3_var,mfcc4_var,mfcc5_var,mfcc6_var,mfcc7_var,mfcc8_var,mfcc9_var,mfcc10_var,mfcc11_var,mfcc12_var,mfcc13_var,chroma_stft_mean,chroma_stft_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,rms_mean,rms_var,mel_mean,mel_var,contrast_mean,contrast_var,tonnetz_mean,tonnetz_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var
country_00022,country,30,95.703125,-195.12416,114.29301,0.001429508,38.17855,11.291478,-6.075158,1.2188284,-0.004193096,-15.420767,-3.5708995,-6.125418,-4.500051,-0.12475657,3122.9814,438.6679,445.4494,252.8095,285.96387,229.60013,161.35591,90.91466,153.53215,97.32881,91.924934,88.92889,64.24037,0.3214172,0.09030612,1719.337207,176345.0015,2141.93429,107278.1406,3448.595813,1172891.036,0.068053254,0.000683655,0.07503542,0.001026163,1.4921112,129.86595,19.83359606,20.66074854,-0.012483147,0.012214532,-4.53E-08,0.003940643,-5.38E-06,0.001131137
country_00023,country,30,83.35433468,-353.05423,110.632095,32.743378,24.164183,18.746185,5.9248896,-1.7401656,3.8813748,-2.9872537,-1.9034864,-2.8664544,-0.97887427,-6.4891205,6474.7285,797.7261,697.7041,275.26514,231.45496,124.08036,113.29756,87.01952,103.91431,59.58797,85.15302,96.939674,66.107994,0.30551112,0.098847486,1496.569135,624616.8248,2333.083875,246056.5014,3056.189853,4402014.807,0.035481267,0.001899293,0.038845718,0.000468398,0.45872417,14.936999,20.37183218,27.90870711,-0.013954129,0.074153769,-3.15E-06,0.001702019,-7.90E-06,0.000129247
country_00024,country,30,129.1992188,-199.98285,109.121544,-5.5460253,48.132893,1.20398,4.5974913,-9.152174,-1.471275,-11.66506,-5.204099,-11.550537,4.9783483,-4.9808197,5583.5054,1614.9583,318.24982,236.78734,384.13632,201.23396,148.80693,93.45658,72.01048,119.92029,65.51265,106.92175,71.59419,0.27044424,0.09073112,1739.321196,572322.606,1907.393648,159390.3873,3425.529286,2346428.439,0.082459819,0.00227836,0.09660107,0.001676639,2.3069394,348.44458,21.41147702,25.33067749,0.074301044,0.026022744,-1.16E-06,0.007913126,-9.40E-06,0.001414069
country_00025,country,30,143.5546875,-200.55318,119.65538,-3.604682,31.952965,9.957966,15.293297,0.6486003,0.23646219,-4.4767165,-2.3108823,-5.255605,-2.4737477,-6.048022,4030.9502,999.1067,306.50693,271.9836,203.96957,175.02464,99.19418,95.6581,73.69021,82.389305,64.26409,53.472645,68.51664,0.347311,0.08915447,1565.768318,412510.3913,2016.505638,149470.3011,3190.10571,1994427.26,0.05730313,0.001580572,0.07990662,0.001133358,1.6709126,84.12669,19.83825747,18.45460149,0.043326048,0.019015614,-2.91E-07,0.005459145,-7.75E-06,0.00073816
country_00026,country,30,107.6660156,-194.26962,151.78432,-3.0342526,29.480587,9.101757,5.9855814,3.784445,3.765722,-5.8694096,1.5940248,-3.7664156,0.9295919,1.972304,3125.1863,972.3158,405.30988,330.3634,290.84344,148.0229,149.19354,147.64597,111.01641,98.20223,96.12899,66.99873,71.69252,0.32973626,0.084045865,1270.414878,272617.3989,1702.296029,133986.4175,2498.259893,1596281.251,0.054831868,0.00089714,0.10049913,0.001308865,2.6127539,240.84267,19.83222369,22.67817788,0.026033507,0.022773526,4.89E-06,0.007788406,-5.97E-06,0.001339444
country_00027,country,30,92.28515625,-100.73443,106.97025,-27.18039,29.091337,5.039497,-5.4290433,3.2457469,-5.1666436,-5.1038218,-0.8067117,-3.8309824,-2.7171006,-6.651432,1935.9308,447.271,571.87067,236.11781,221.9742,128.5821,118.146675,46.83232,68.95676,58.758476,44.86118,51.524586,42.603786,0.39177492,0.081998214,2012.199883,180929.429,2140.549516,168422.6905,3908.326367,1104092.162,0.097395103,0.00093394,0.116559245,0.001027635,3.0221417,139.26888,19.41790668,32.47284627,0.013338208,0.015390187,-1.50E-06,0.007813071,4.18E-05,0.002798915
country_00028,country,30,89.10290948,-169.19261,132.80664,-13.484966,31.182266,6.3355885,-3.7656243,-2.0574632,-3.6175504,-4.5567136,1.2857976,-6.986225,-7.255015,-1.3873173,1603.9739,337.10913,267.20377,161.12965,161.8534,103.86124,74.79823,70.20503,131.72467,71.43947,57.354042,80.82172,57.78657,0.31836504,0.088526584,1474.001033,121428.2976,1885.796302,77621.33156,2925.357311,596633.703,0.059818988,0.000593995,0.09411102,0.000951414,2.2307622,179.3553,20.61082561,27.1234596,0.001027856,0.023729533,1.93E-06,0.006734912,4.91E-05,0.000989246
country_00029,country,30,89.10290948,-171.28873,160.4967,-17.80444,30.512203,7.514744,-8.256042,-5.6703825,0.13195078,-8.836377,-2.6552682,0.70573175,-3.78496,-6.5005155,2247.4822,614.4519,482.99652,176.85606,185.14046,135.39926,72.945526,72.630585,76.677025,52.545822,94.66903,57.83465,56.626026,0.30994615,0.0891837,1214.054896,146621.3264,1555.385033,153430.5314,2274.111249,956052.9168,0.054208667,0.000465884,0.11707953,0.002029099,3.565141,360.444,19.33475608,16.72929396,-0.030120192,0.015308048,-1.96E-06,0.009656112,-1.00E-05,0.002311211
country_00030,country,30,161.4990234,-277.1022,128.25644,42.42859,37.69783,12.780972,9.599223,-5.9831166,-7.538272,-8.034319,-4.942378,-6.5300474,-3.6279535,-7.2284265,3854.5232,884.01434,286.89813,99.69821,121.853355,104.34479,103.16326,75.36484,87.786026,89.7674,105.4569,118.794846,115.62979,0.22133958,0.08618788,1240.589517,336832.4053,1996.840427,285677.9424,2412.918743,3643218.106,0.042844034,0.000230619,0.079619266,0.002166164,2.0137463,605.2148,22.08709536,26.01584289,0.036716916,0.060774313,-1.51E-06,0.007500852,4.98E-05,0.000193908
country_00031,country,30,112.3471467,-130.4947,104.13707,-19.261398,34.153618,5.4139214,-2.1668837,-0.72687984,-2.8929858,-5.459535,4.080211,-4.4622407,3.523582,2.1470127,2165.2441,840.7933,308.81473,144.75557,143.49629,89.74477,111.504776,99.846886,67.61222,83.18215,58.873264,67.99371,59.229164,0.31330618,0.08187723,2052.937539,517244.7166,2187.749614,208160.1314,4094.358575,2033698.457,0.095296098,0.002442828,0.10080858,0.00123916,2.4377768,185.71318,20.94342685,19.46971018,0.072188691,0.026565023,-0.000305189,0.008326457,-0.000732713,0.00124464
country_00032,country,30,99.38401442,-237.99352,97.70346,6.526742,45.977615,2.1547685,16.221973,8.825113,7.767009,-0.5937918,4.48026,0.14091596,3.021077,-1.6638002,4659.7183,982.89154,357.18024,215.86028,208.45709,76.1007,92.917,86.99613,89.79097,70.72469,56.19148,47.612053,94.64871,0.33104125,0.09127647,1823.433022,549441.269,2206.257974,213388.5348,4016.800711,2243481.053,0.067601632,0.002032093,0.06050447,0.001217758,1.0977926,49.845764,23.32594435,24.77525419,0.017733666,0.0588373,8.38E-09,0.003704486,2.61E-05,0.000452765
country_00033,country,30,92.28515625,-133.3365,78.990364,-5.6506476,35.522865,-7.5477085,7.9280396,2.7298074,0.39645377,-1.13313,-1.1071386,-7.8454432,-1.1711785,-4.814018,4159.581,743.6337,474.78058,373.42593,163.94884,131.05646,119.61041,109.30616,88.73561,72.982185,88.753105,71.84448,63.88543,0.31676003,0.09002314,2456.55566,456823.1065,2387.529909,153430.8286,4914.728615,1599201.431,0.123615655,0.003210562,0.10454683,0.002306957,2.5215619,226.41951,20.98757812,24.97653937,-0.012594296,0.016120388,1.65E-06,0.007261869,-1.20E-05,0.002840042
country_00034,country,30,135.9991776,-153.86736,83.68425,-8.418767,13.969093,13.551848,3.773254,3.0063746,6.347874,2.0667963,2.0754557,3.1952746,-0.47532395,-3.0259304,2853.1257,839.0577,628.69806,167.75964,148.01158,212.55664,107.31806,76.571495,88.32965,86.847984,96.7436,75.11107,79.90679,0.3592578,0.09118848,2614.128151,792104.6352,2655.918175,277275.2782,5435.150468,4005751.273,0.119286883,0.003373229,0.07824791,0.001591465,1.5574863,143.8823,19.2061082,32.34047852,0.003880914,0.004614128,2.97E-07,0.002592993,-7.61E-06,0.002959819
country_00035,country,30,99.38401442,-120.383224,95.348915,-6.0082717,25.168928,20.961815,-7.1399155,8.55263,2.440012,-14.6636305,9.296396,-2.3618507,-3.1564727,0.6094835,1672.2653,716.97876,317.56012,298.43326,226.0296,187.81598,80.715034,97.76508,89.48028,140.6297,88.07349,69.29336,51.319344,0.3759381,0.08157349,2322.077248,543727.9187,2545.625756,155922.0414,4581.230631,2652808.457,0.104371251,0.002557978,0.0999719,0.001146699,2.4325016,175.96216,19.67540765,20.4724022,0.016926792,0.006818847,1.64E-06,0.005086783,8.80E-05,0.003021672
country_00036,country,30,112.3471467,-339.7991,97.781006,-9.6959095,50.986897,7.824945,11.747368,0.6847606,2.493835,-4.7754116,0.19351886,-5.974665,-2.8948963,-6.157009,6936.893,1132.6304,688.659,294.6834,304.88507,291.03156,133.02095,101.549545,84.72075,77.19523,74.42374,82.755714,54.982307,0.34464782,0.08631594,1827.093958,574080.3925,2050.585535,136403.4486,3647.252946,2284232.879,0.084824884,0.003737391,0.022713259,0.000253404,0.1630165,2.425824,22.15847911,25.33957129,-0.099435226,0.043602397,1.85E-06,0.000505797,4.37E-05,0.000130309
country_00037,country,30,99.38401442,-173.4441,105.05278,1.155317,24.114841,22.12515,2.5424929,-1.5812404,0.17491437,-5.3230443,3.8141825,-4.5238996,-4.5872827,-1.5664961,2591.2495,1032.2523,449.32126,212.93738,269.62494,197.09355,96.6634,68.56521,94.53098,74.27462,75.89029,61.534565,47.537502,0.37397298,0.08423618,2069.180156,679020.4233,2437.845269,229475.5015,4234.307729,3544256.185,0.085002887,0.002584205,0.07204185,0.000810779,1.3095973,39.163635,18.77924961,16.46670457,-0.033657767,0.029090283,9.70E-06,0.003555213,8.22E-05,0.001044427
country_00038,country,30,151.9990809,-118.02856,74.16701,8.2881365,15.462522,6.1549687,8.443999,4.118831,5.7389975,-1.9503187,3.163911,5.040857,-1.1298938,2.4367034,1851.8146,576.7639,303.91916,208.28717,96.044044,108.864784,91.0533,77.60214,79.31416,84.029015,65.085335,56.96939,55.702507,0.3671552,0.08580156,2860.33995,520098.0074,2919.862948,147381.9241,6247.037225,2145114.528,0.121157998,0.002023509,0.09092475,0.000926699,1.9641653,148.36284,18.72913831,17.43875845,0.031786281,0.006934596,-0.000100395,0.004629155,-0.000742838,0.002137683
country_00039,country,30,123.046875,-89.73638,36.286205,11.469535,37.495586,9.199136,3.7405186,2.8403578,6.81154,1.4674554,0.097338155,1.0258602,1.1755474,-3.5642974,1967.6858,456.73355,323.90982,204.48222,197.6473,66.04933,113.7411,86.30715,59.880672,57.31965,55.23452,50.440784,53.60526,0.43781942,0.075155966,3760.424487,586785.6344,3053.066772,127656.5537,7442.646662,1730144.694,0.212374755,0.0038978,0.0963117,0.000761991,1.7826351,84.35791,18.98255166,21.51143648,-0.006302441,0.003720174,1.59E-07,0.003962849,5.90E-06,0.002726662
country_00040,country,30,143.5546875,-102.89668,85.32916,-4.324985,30.583778,3.010156,-1.9592187,4.4452953,3.4205205,-4.253563,-1.7714001,-3.970628,-1.3591871,-3.7630885,3305.269,421.71603,347.86688,206.87914,209.54576,132.21475,106.740395,65.832214,80.95583,64.23152,59.90469,57.00594,59.04795,0.3733921,0.086077005,2449.941597,298962.9664,2560.461683,123073.1523,5043.002839,1606753.423,0.106333068,0.001284379,0.10899377,0.001516746,2.8726728,186.7751,18.81861071,26.98235799,0.014682781,0.00731641,-2.65E-06,0.005862979,-7.58E-05,0.004049456
country_00041,country,30,129.1992188,-111.69471,82.260086,13.068496,31.930077,23.68303,-0.53237927,12.029793,3.6602066,-5.7385216,3.333035,1.4207492,0.77258295,0.5596444,2633.422,806.7476,390.6962,173.73247,141.20918,135.59717,82.78135,93.40511,154.78952,57.779495,58.79824,49.32803,52.277363,0.39776525,0.08231899,2634.046659,821202.0865,2898.654345,233707.0677,5807.623215,4560449.028,0.095856185,0.002871549,0.11318445,0.000583806,2.8749237,212.3005,18.54315724,18.36989175,0.044539267,0.018942444,6.69E-06,0.007684499,0.000175662,0.002290142
country_00042,country,30,103.359375,-101.288086,84.139015,7.751808,30.383913,13.85436,11.632601,-0.111759365,-4.9390707,-2.3706596,-1.974887,-8.18772,2.8250737,0.54670924,1537.371,350.03613,210.2218,144.07938,114.19833,83.235756,54.250168,78.799805,54.0869,56.318546,51.178852,60.1916,61.028347,0.39160368,0.08535231,2386.822345,344424.04,2715.996853,118766.1864,5389.550743,1639754.326,0.087025929,0.001274994,0.117697,0.000495834,3.2011952,192.7992,19.40599675,28.94535905,0.018709593,0.009757107,4.10E-06,0.00782568,-2.00E-05,0.002518656
country_00043,country,30,135.9991776,-101.19903,85.43055,-19.69571,20.584856,9.973623,7.594193,0.10405592,3.4054375,0.046411615,1.577752,-1.4500952,-1.2814347,2.1464107,2674.8982,606.5581,314.7049,162.27588,169.51877,81.64942,130.1227,62.53534,72.404625,73.50631,48.694477,44.27218,54.451813,0.40328202,0.08225805,2530.853994,392612.1118,2491.487169,133520.224,5071.785998,1823472.319,0.134300019,0.002221259,0.09496325,0.001466697,2.0436587,129.34946,18.299922,15.82733438,0.008883175,0.006835117,-8.70E-06,0.004691655,-0.000328013,0.002720864
country_00044,country,30,151.9990809,-162.72116,119.81048,-2.8799524,20.506134,27.808872,5.485367,6.040956,1.204544,-3.6995325,0.34238535,4.4116244,-0.4080612,2.4593601,5077.988,1141.3179,414.6803,315.42548,258.09875,382.1352,125.47175,85.73522,75.61992,74.29667,91.25753,55.155033,74.13982,0.3600382,0.08535375,1730.559358,561139.1573,2248.639955,302651.6451,3360.93801,2989130.971,0.066520006,0.001538224,0.11366553,0.001414912,3.1371596,223.94081,21.60738512,22.66374754,-0.015800559,0.051201041,-5.18E-05,0.010538464,-0.000565435,0.001675103
country_00045,country,30,151.9990809,-61.2354,71.26333,-17.042137,17.118322,5.0581465,-4.2047887,-1.6676309,1.1733668,-0.8542971,4.9763465,-1.695669,4.8454185,-0.1578167,2348.0925,651.5709,468.36127,398.4336,192.9967,167.06482,140.5964,97.47535,121.06013,84.63376,88.01794,102.2801,61.999565,0.34554547,0.09267275,2777.114517,530743.0672,2647.662214,118876.3996,5621.632673,1954754.776,0.132964427,0.003498355,0.14661238,0.001782648,4.6707006,589.51385,18.84491643,22.18728033,0.003042364,0.008258341,-2.50E-06,0.011856793,-2.11E-05,0.004947294
country_00046,country,30,151.9990809,-126.891594,103.492065,-31.892567,58.719326,-1.9583547,-3.130634,-2.9370546,0.36575213,-3.0380836,-0.82976246,5.5851655,-10.142879,0.73231673,2306.2915,663.9016,365.4196,277.6327,259.3884,150.75348,98.66391,90.090294,138.36806,57.55016,127.207695,108.35601,87.49415,0.37411577,0.085695736,2109.472888,299239.4099,1933.873916,86267.03943,3843.951756,820129.2651,0.115891967,0.002266838,0.10333062,0.001105498,2.1798522,85.47587,20.31600704,26.11374264,-0.010687307,0.012788269,5.99E-07,0.005601782,6.05E-05,0.003036973
country_00047,country,30,151.9990809,-165.51901,117.87926,-33.606743,42.623318,-1.3848822,3.8313904,7.169803,-7.170014,-1.6314924,0.8754547,-12.514056,2.8942633,-12.372037,1775.0348,624.9213,242.48317,272.3885,122.37713,77.15644,78.65544,61.691532,66.28401,66.980286,75.28275,55.96023,73.87624,0.3102344,0.08304815,1784.345188,199707.4723,1840.147065,74589.66359,3556.786826,880488.1907,0.094129438,0.001610445,0.09065509,0.00097828,1.8692892,135.34392,21.6298199,26.40138614,0.056556676,0.013618588,-3.33E-07,0.006358243,5.84E-05,0.00119515
country_00048,country,30,117.4538352,-149.00017,107.24382,11.190146,26.698795,11.405787,-3.808101,14.028653,-5.8929505,-11.049588,2.8112707,-8.445196,3.1889074,-0.77371275,5231.513,701.61115,394.22232,213.1951,266.76077,201.85144,91.845055,89.97806,98.783295,84.54713,82.89239,66.91464,60.354725,0.3109064,0.09117876,1939.716519,422194.2849,2482.432246,163511.3418,4126.216716,2362729.81,0.063973158,0.001159099,0.116934404,0.002097672,3.617373,546.71045,20.30542244,32.18283619,-0.009874304,0.010360929,-1.81E-06,0.008797594,-6.01E-05,0.002727591
country_00049,country,30,112.3471467,-109.98737,134.74861,-24.026144,19.394617,-4.4071765,-4.8148885,-7.800573,-0.3937005,-5.4159317,-2.9569998,0.7814667,-4.776981,-0.17221726,2249.8325,829.4644,272.44116,141.49661,186.98294,111.39356,99.88111,66.986664,70.499695,58.184692,58.728764,56.95252,44.911415,0.32361743,0.089258865,1600.340873,245935.9293,1826.545251,129300.3091,3007.515147,1191927.8,0.075816246,0.000791011,0.14357977,0.001685243,4.8984275,650.6736,19.22768553,22.69581829,0.037449974,0.021363196,2.62E-06,0.014086308,-4.44E-05,0.003224987
country_00050,country,30,117.4538352,-143.12674,121.898,-13.34437,47.77785,-12.660495,23.372252,-10.994921,18.8561,-13.706635,15.950975,-11.356478,10.2887,-6.002485,2549.1475,602.3669,367.13904,195.20848,197.25949,112.094086,140.62222,98.721146,145.10826,121.78109,76.51301,63.24908,85.79321,0.3509873,0.08546333,1779.496145,393146.8292,2035.982511,160102.8256,3873.618243,1863166.451,0.07890693,0.0021086,0.10938402,0.000991988,2.913886,189.19386,22.51865242,68.1893579,0.046724734,0.021031421,3.31E-05,0.008662434,0.000218031,0.001693986
country_00051,country,30,129.1992188,-204.71436,121.91577,-17.742798,46.3246,-1.7955848,17.031994,-14.699761,14.667406,-19.3929,10.903635,-13.47471,1.2002158,-6.213006,2650.4802,705.4103,286.68924,163.50797,229.4008,144.29785,138.01729,106.60969,145.40453,171.80017,87.50074,91.599396,86.90017,0.27467206,0.095735244,1552.772162,374508.6057,1848.60194,135694.8145,3166.922517,1447141.516,0.059249453,0.001899513,0.09027794,0.00082769,2.0513856,160.28156,25.22913596,44.22002549,0.025459885,0.045114753,7.30E-05,0.00751998,0.000287791,0.000532179
country_00052,country,30,112.3471467,-265.27585,138.85979,6.1417327,47.49592,-2.3968022,21.038162,4.0860734,17.653969,-12.02991,15.491059,-1.1331513,7.8893595,0.4985814,3308.5686,636.92114,288.61444,271.8136,373.56973,110.00133,106.03348,126.268974,138.31317,182.82735,85.04406,107.91445,89.78542,0.328754,0.08772281,1115.788162,229918.902,1662.996516,140680.474,2348.044135,1466486.914,0.035474464,0.000624317,0.069503844,0.000392544,1.2202241,41.811172,23.64359213,35.46795496,0.017481027,0.07151445,9.67E-05,0.004307491,0.00049694,0.00025749
country_00053,country,30,89.10290948,-84.74407,100.98661,-16.020493,51.761948,-17.082294,22.577103,-20.299927,18.914927,-19.492683,15.328484,-17.741413,8.583118,-15.000552,1398.9712,315.2833,153.11519,175.6241,125.82312,56.060246,85.918884,60.10182,71.099884,84.3995,58.337776,45.41611,58.775494,0.37335324,0.08466077,2271.289325,240861.9151,2297.109621,60664.03433,4956.728361,919172.9889,0.108254447,0.001233206,0.13353112,0.001128992,4.1055727,401.93018,21.61101698,87.42219766,0.024936563,0.008554686,6.32E-05,0.00957648,0.000710258,0.004461365
country_00054,country,30,75.99954044,-175.0163,115.70678,5.106449,58.160652,-3.3279543,29.664286,-10.028762,19.65578,-16.30351,13.737743,-8.81984,7.2240396,-8.89276,1581.3663,564.013,164.33643,123.9753,110.186966,89.25967,80.54561,98.54783,101.86073,109.60489,55.10201,92.32627,77.74949,0.3127688,0.08902362,1654.614332,308924.3617,2105.525008,135636.5567,3908.4347,1775431.714,0.060207875,0.000623244,0.104260966,0.00089949,2.7124205,262.63156,24.00190562,55.01658992,-0.022999646,0.050342856,2.01E-05,0.008982901,0.000443196,0.000860198
country_00055,country,30,129.1992188,-82.962616,122.53281,-16.658556,40.015907,-15.007229,21.670378,-18.256283,18.361864,-17.988773,16.991613,-16.039673,8.533731,-8.706784,1523.6538,367.03366,118.92874,93.06619,137.1123,80.38316,46.37496,41.115597,65.49145,47.087093,39.873405,59.333725,46.45584,0.35707697,0.08416298,1881.161818,161310.7485,2116.237657,85165.82851,4111.466805,1125894.214,0.081104196,0.000543551,0.15497614,0.001487217,5.692169,660.27484,21.96894669,76.89273649,-0.007445658,0.00959008,5.56E-05,0.014526672,0.000730813,0.005022303
country_00056,country,30,129.1992188,-164.79193,123.42043,4.2346554,48.78873,-5.1513314,22.844551,-7.8052983,19.294296,-11.024414,21.256271,-9.740571,5.1541314,-6.1411104,4759.296,561.66583,483.60315,123.948395,240.41225,141.82666,78.69829,79.93911,107.7403,151.76294,65.10185,105.520584,52.801735,0.3191645,0.08411913,1468.74616,290184.2903,1960.733623,162417.2697,3213.23057,1972289.782,0.054941089,0.001010264,0.13618691,0.002029383,4.6575117,541.83636,25.05311795,52.52629094,-0.008496268,0.068090453,1.08E-05,0.016641637,0.000220341,0.001292654
country_00057,country,30,135.9991776,-137.88376,121.523895,-13.267188,43.318726,-10.709389,17.858778,-7.9495454,9.089492,-19.792675,9.440965,-19.59838,6.907875,-12.543895,4390.565,510.77805,266.2447,179.96416,161.61383,201.54669,104.05995,109.601295,64.82877,123.15521,105.777245,60.09189,77.00913,0.31502813,0.086749434,1741.814997,328189.4896,1985.762546,159567.4438,3791.627073,1735505.793,0.075437563,0.001384758,0.13006444,0.002357327,4.240177,426.60367,24.66355223,65.92629475,-0.05209009,0.046720642,3.15E-06,0.013281262,-2.92E-05,0.002080435
